x1;y1;x2;y2;class;manufacturer;type;class_name;manufacturer_name;type_name;image
32;69;619;396;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;03627.jpg
48;31;539;470;188;45;4;Toyota Corolla Sedan 2012;Toyota;Sedan;03628.jpg
20;61;591;362;130;22;2;Hyundai Veloster Hatchback 2012;Hyundai;Hatchback;03629.jpg
426;596;2286;1416;89;12;5;Dodge Journey SUV 2012;Dodge;SUV;03630.jpg
31;65;475;327;117;17;4;Ford Fiesta Sedan 2012;Ford;Sedan;03631.jpg
6;35;294;185;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;03632.jpg
32;78;205;173;165;34;4;Mercedes-Benz S-Class Sedan 2012;Mercedes-Benz;Sedan;03633.jpg
21;11;229;99;28;4;1;BMW 1 Series Coupe 2012;BMW;Coupe;03634.jpg
83;45;265;174;100;14;0;FIAT 500 Convertible 2012;FIAT;Convertible;03635.jpg
1;15;586;480;191;46;2;Volkswagen Golf Hatchback 1991;Volkswagen;Hatchback;03636.jpg
80;90;549;403;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;03637.jpg
37;226;959;554;66;9;4;Chevrolet Cobalt SS 2010;Chevrolet;Sedan;03638.jpg
69;59;601;346;177;40;4;Rolls-Royce Phantom Sedan 2012;Rolls-Royce;Sedan;03639.jpg
49;216;992;600;63;9;4;Chevrolet Sonic Sedan 2012;Chevrolet;Sedan;03640.jpg
118;78;599;419;5;1;4;Acura TSX Sedan 2012;Acura;Sedan;03641.jpg
433;259;957;613;170;36;2;Nissan Juke Hatchback 2012;Nissan;Hatchback;03642.jpg
45;132;533;401;110;17;5;Ford Edge SUV 2012;Ford;SUV;03643.jpg
10;202;792;543;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;03644.jpg
64;121;1520;1106;140;22;4;Hyundai Azera Sedan 2012;Hyundai;Sedan;03645.jpg
87;28;508;412;85;12;3;Dodge Caravan Minivan 1997;Dodge;Minivan;03646.jpg
9;40;268;142;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;03647.jpg
169;186;778;556;149;26;5;Jeep Compass SUV 2012;Jeep;SUV;03648.jpg
18;38;286;201;95;12;5;Dodge Durango SUV 2007;Dodge;SUV;03649.jpg
51;24;257;194;84;12;8;Dodge Caliber Wagon 2007;Dodge;Wagon;03650.jpg
30;110;578;431;64;9;7;Chevrolet Express Cargo Van 2007;Chevrolet;Van;03651.jpg
9;19;196;114;73;9;4;Chevrolet Malibu Sedan 2007;Chevrolet;Sedan;03652.jpg
15;14;631;468;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;03653.jpg
32;65;287;161;13;3;1;Audi A5 Coupe 2012;Audi;Coupe;03654.jpg
72;101;992;648;43;5;1;Bentley Continental GT Coupe 2007;Bentley;Coupe;03655.jpg
44;177;580;441;67;9;4;Chevrolet Malibu Hybrid Sedan 2010;Chevrolet;Sedan;03656.jpg
19;54;490;350;81;10;0;Chrysler PT Cruiser Convertible 2008;Chrysler;Convertible;03657.jpg
22;28;609;312;103;15;0;Ferrari 458 Italia Convertible 2012;Ferrari;Convertible;03658.jpg
19;74;624;267;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;03659.jpg
103;164;555;426;50;7;5;Buick Enclave SUV 2012;Buick;SUV;03660.jpg
30;103;614;378;182;43;4;Suzuki Kizashi Sedan 2012;Suzuki;Sedan;03661.jpg
224;89;1114;688;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;03662.jpg
70;237;709;567;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;03663.jpg
22;17;292;154;134;22;4;Hyundai Sonata Hybrid Sedan 2012;Hyundai;Sedan;03664.jpg
24;83;426;218;28;4;1;BMW 1 Series Coupe 2012;BMW;Coupe;03665.jpg
47;1;1005;763;63;9;4;Chevrolet Sonic Sedan 2012;Chevrolet;Sedan;03666.jpg
26;20;251;163;131;22;5;Hyundai Santa Fe SUV 2012;Hyundai;SUV;03667.jpg
80;67;502;365;193;47;2;Volvo C30 Hatchback 2012;Volvo;Hatchback;03668.jpg
14;12;251;158;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;03669.jpg
146;73;486;236;6;1;4;Acura Integra Type R 2001;Acura;Sedan;03670.jpg
57;47;619;458;98;13;2;Eagle Talon Hatchback 1998;Eagle;Hatchback;03671.jpg
135;308;1098;635;106;17;6;Ford F-450 Super Duty Crew Cab 2012;Ford;Truck;03672.jpg
85;43;601;410;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;03673.jpg
64;75;2624;1392;98;13;2;Eagle Talon Hatchback 1998;Eagle;Hatchback;03674.jpg
64;78;1174;597;181;43;4;Suzuki Aerio Sedan 2007;Suzuki;Sedan;03675.jpg
47;55;394;251;39;5;0;Bentley Continental Supersports Conv. Convertible 2012;Bentley;Convertible;03676.jpg
63;89;616;448;33;4;5;BMW X6 SUV 2012;BMW;SUV;03677.jpg
66;79;224;168;190;46;2;Volkswagen Golf Hatchback 2012;Volkswagen;Hatchback;03678.jpg
45;31;232;161;82;11;8;Daewoo Nubira Wagon 2002;Daewoo;Wagon;03679.jpg
50;213;599;415;69;9;6;Chevrolet Silverado 2500HD Regular Cab 2012;Chevrolet;Truck;03680.jpg
16;41;231;154;85;12;3;Dodge Caravan Minivan 1997;Dodge;Minivan;03681.jpg
4;80;572;294;126;21;3;Honda Odyssey Minivan 2012;Honda;Minivan;03682.jpg
15;63;480;360;91;12;6;Dodge Dakota Club Cab 2007;Dodge;Truck;03683.jpg
13;37;433;200;36;4;0;BMW M6 Convertible 2010;BMW;Convertible;03684.jpg
13;62;533;382;70;9;6;Chevrolet Silverado 1500 Classic Extended Cab 2007;Chevrolet;Truck;03685.jpg
42;51;617;438;184;43;4;Suzuki SX4 Sedan 2012;Suzuki;Sedan;03686.jpg
39;23;517;263;103;15;0;Ferrari 458 Italia Convertible 2012;Ferrari;Convertible;03687.jpg
69;138;613;415;133;22;5;Hyundai Veracruz SUV 2012;Hyundai;SUV;03688.jpg
10;92;677;276;152;27;1;Lamborghini Gallardo LP 570-4 Superleggera 2012;Lamborghini;Coupe;03689.jpg
150;102;877;444;2;1;4;Acura RL Sedan 2012;Acura;Sedan;03690.jpg
33;54;228;169;91;12;6;Dodge Dakota Club Cab 2007;Dodge;Truck;03691.jpg
71;167;567;402;189;45;5;Toyota 4Runner SUV 2012;Toyota;SUV;03692.jpg
91;32;523;317;136;22;4;Hyundai Accent Sedan 2012;Hyundai;Sedan;03693.jpg
36;35;467;313;161;34;0;Mercedes-Benz 300-Class Convertible 1993;Mercedes-Benz;Convertible;03694.jpg
32;131;579;439;75;9;6;Chevrolet Silverado 1500 Regular Cab 2012;Chevrolet;Truck;03695.jpg
40;92;480;318;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;03696.jpg
137;38;581;381;120;18;5;GMC Yukon Hybrid SUV 2012;GMC;SUV;03697.jpg
22;87;787;516;19;3;2;Audi TT Hatchback 2011;Audi;Hatchback;03698.jpg
72;53;289;215;71;9;7;Chevrolet Express Van 2007;Chevrolet;Van;03699.jpg
311;224;647;357;150;27;1;Lamborghini Reventon Coupe 2008;Lamborghini;Coupe;03700.jpg
6;26;254;165;62;9;5;Chevrolet Tahoe Hybrid SUV 2012;Chevrolet;SUV;03701.jpg
161;340;1401;945;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;03702.jpg
13;24;276;180;19;3;2;Audi TT Hatchback 2011;Audi;Hatchback;03703.jpg
91;68;934;602;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;03704.jpg
36;93;481;344;135;22;4;Hyundai Elantra Sedan 2007;Hyundai;Sedan;03705.jpg
111;246;647;434;124;20;6;HUMMER H3T Crew Cab 2010;HUMMER;Truck;03706.jpg
114;122;524;375;100;14;0;FIAT 500 Convertible 2012;FIAT;Convertible;03707.jpg
21;50;483;316;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;03708.jpg
39;113;604;313;30;4;8;BMW 3 Series Wagon 2012;BMW;Wagon;03709.jpg
121;87;567;465;135;22;4;Hyundai Elantra Sedan 2007;Hyundai;Sedan;03710.jpg
41;206;984;706;172;37;1;Plymouth Neon Coupe 1999;Plymouth;Coupe;03711.jpg
24;143;1001;587;84;12;8;Dodge Caliber Wagon 2007;Dodge;Wagon;03712.jpg
143;127;461;316;157;30;0;MINI Cooper Roadster Convertible 2012;MINI Cooper;Convertible;03713.jpg
2;50;436;311;105;16;4;Fisker Karma Sedan 2012;Fisker;Sedan;03714.jpg
1;60;630;379;6;1;4;Acura Integra Type R 2001;Acura;Sedan;03715.jpg
56;1;588;258;31;4;0;BMW 6 Series Convertible 2007;BMW;Convertible;03716.jpg
9;25;136;92;17;3;4;Audi 100 Sedan 1994;Audi;Sedan;03717.jpg
25;51;282;164;48;7;5;Buick Rainier SUV 2007;Buick;SUV;03718.jpg
278;165;872;532;173;38;4;Porsche Panamera Sedan 2012;Porsche;Sedan;03719.jpg
54;87;426;311;175;40;0;Rolls-Royce Phantom Drophead Coupe Convertible 2012;Rolls-Royce;Convertible;03720.jpg
60;77;228;161;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;03721.jpg
32;26;183;147;29;4;4;BMW 3 Series Sedan 2012;BMW;Sedan;03722.jpg
80;57;376;195;12;3;0;Audi RS 4 Convertible 2008;Audi;Convertible;03723.jpg
172;195;959;564;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;03724.jpg
28;8;433;225;114;17;6;Ford F-150 Regular Cab 2007;Ford;Truck;03725.jpg
69;92;582;340;102;15;0;Ferrari California Convertible 2012;Ferrari;Convertible;03726.jpg
116;22;556;343;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;03727.jpg
76;131;386;312;196;48;0;smart fortwo Convertible 2012;smart;Convertible;03728.jpg
27;45;622;395;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;03729.jpg
41;19;299;205;91;12;6;Dodge Dakota Club Cab 2007;Dodge;Truck;03730.jpg
18;57;236;168;143;24;5;Isuzu Ascender SUV 2008;Isuzu;SUV;03731.jpg
102;74;257;166;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;03732.jpg
99;118;930;589;57;9;1;Chevrolet Corvette Ron Fellows Edition Z06 2007;Chevrolet;Coupe;03733.jpg
9;198;777;514;36;4;0;BMW M6 Convertible 2010;BMW;Convertible;03734.jpg
1;49;295;165;108;17;3;Ford Freestar Minivan 2007;Ford;Minivan;03735.jpg
13;17;264;164;33;4;5;BMW X6 SUV 2012;BMW;SUV;03736.jpg
154;223;1378;1030;61;9;4;Chevrolet Impala Sedan 2007;Chevrolet;Sedan;03737.jpg
76;264;730;526;21;3;0;Audi S5 Convertible 2012;Audi;Convertible;03738.jpg
21;15;267;172;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;03739.jpg
44;170;605;342;26;4;4;BMW ActiveHybrid 5 Sedan 2012;BMW;Sedan;03740.jpg
21;4;263;150;100;14;0;FIAT 500 Convertible 2012;FIAT;Convertible;03741.jpg
14;52;443;276;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;03742.jpg
16;47;557;317;144;25;1;Jaguar XK XKR 2012;Jaguar;Coupe;03743.jpg
17;17;298;210;108;17;3;Ford Freestar Minivan 2007;Ford;Minivan;03744.jpg
210;198;593;386;96;12;4;Dodge Charger Sedan 2012;Dodge;Sedan;03745.jpg
26;27;268;201;97;12;4;Dodge Charger SRT-8 2009;Dodge;Sedan;03746.jpg
74;23;874;660;141;23;1;Infiniti G Coupe IPL 2012;Infiniti;Coupe;03747.jpg
105;270;1292;996;192;46;2;Volkswagen Beetle Hatchback 2012;Volkswagen;Hatchback;03748.jpg
53;386;2174;1243;55;9;0;Chevrolet Corvette Convertible 2012;Chevrolet;Convertible;03749.jpg
137;567;3038;1771;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;03750.jpg
25;26;436;281;46;6;1;Bugatti Veyron 16.4 Coupe 2009;Bugatti;Coupe;03751.jpg
51;74;633;361;74;9;6;Chevrolet Silverado 1500 Extended Cab 2012;Chevrolet;Truck;03752.jpg
50;63;388;277;152;27;1;Lamborghini Gallardo LP 570-4 Superleggera 2012;Lamborghini;Coupe;03753.jpg
146;262;731;612;176;40;4;Rolls-Royce Ghost Sedan 2012;Rolls-Royce;Sedan;03754.jpg
191;299;907;667;15;3;1;Audi R8 Coupe 2012;Audi;Coupe;03755.jpg
26;98;428;309;13;3;1;Audi A5 Coupe 2012;Audi;Coupe;03756.jpg
80;126;531;339;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;03757.jpg
12;42;248;160;19;3;2;Audi TT Hatchback 2011;Audi;Hatchback;03758.jpg
78;31;431;226;193;47;2;Volvo C30 Hatchback 2012;Volvo;Hatchback;03759.jpg
30;41;488;330;40;5;4;Bentley Arnage Sedan 2009;Bentley;Sedan;03760.jpg
114;106;492;292;6;1;4;Acura Integra Type R 2001;Acura;Sedan;03761.jpg
26;60;356;206;45;6;0;Bugatti Veyron 16.4 Convertible 2009;Bugatti;Convertible;03762.jpg
16;113;409;263;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;03763.jpg
30;118;615;316;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;03764.jpg
50;371;1397;800;17;3;4;Audi 100 Sedan 1994;Audi;Sedan;03765.jpg
196;104;756;449;11;2;1;Aston Martin Virage Coupe 2012;Aston;Coupe;03766.jpg
36;40;261;174;2;1;4;Acura RL Sedan 2012;Acura;Sedan;03767.jpg
19;20;286;212;162;34;4;Mercedes-Benz C-Class Sedan 2012;Mercedes-Benz;Sedan;03768.jpg
45;113;431;321;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;03769.jpg
36;81;564;339;154;28;5;Land Rover Range Rover SUV 2012;Land Rover;SUV;03770.jpg
7;42;614;380;162;34;4;Mercedes-Benz C-Class Sedan 2012;Mercedes-Benz;Sedan;03771.jpg
29;75;271;168;3;1;4;Acura TL Sedan 2012;Acura;Sedan;03772.jpg
58;226;757;517;140;22;4;Hyundai Azera Sedan 2012;Hyundai;Sedan;03773.jpg
20;114;602;355;48;7;5;Buick Rainier SUV 2007;Buick;SUV;03774.jpg
36;188;672;422;153;27;1;Lamborghini Diablo Coupe 2001;Lamborghini;Coupe;03775.jpg
13;8;619;393;94;12;5;Dodge Durango SUV 2012;Dodge;SUV;03776.jpg
53;1;597;439;64;9;7;Chevrolet Express Cargo Van 2007;Chevrolet;Van;03777.jpg
159;3;636;565;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;03778.jpg
105;146;1573;1098;186;45;5;Toyota Sequoia SUV 2012;Toyota;SUV;03779.jpg
59;121;553;393;143;24;5;Isuzu Ascender SUV 2008;Isuzu;SUV;03780.jpg
66;43;478;371;196;48;0;smart fortwo Convertible 2012;smart;Convertible;03781.jpg
9;68;886;598;48;7;5;Buick Rainier SUV 2007;Buick;SUV;03782.jpg
6;165;545;360;128;21;1;Honda Accord Coupe 2012;Honda;Coupe;03783.jpg
84;150;1029;616;79;10;4;Chrysler 300 SRT-8 2010;Chrysler;Sedan;03784.jpg
56;120;456;252;194;47;4;Volvo 240 Sedan 1993;Volvo;Sedan;03785.jpg
10;14;540;264;98;13;2;Eagle Talon Hatchback 1998;Eagle;Hatchback;03786.jpg
9;12;649;345;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;03787.jpg
161;105;629;402;142;23;5;Infiniti QX56 SUV 2011;Infiniti;SUV;03788.jpg
13;72;265;163;122;18;6;GMC Canyon Extended Cab 2012;GMC;Truck;03789.jpg
451;625;2092;1763;7;1;2;Acura ZDX Hatchback 2012;Acura;Hatchback;03790.jpg
26;68;286;193;16;3;4;Audi V8 Sedan 1994;Audi;Sedan;03791.jpg
12;24;342;278;76;10;5;Chrysler Aspen SUV 2009;Chrysler;SUV;03792.jpg
68;79;514;322;134;22;4;Hyundai Sonata Hybrid Sedan 2012;Hyundai;Sedan;03793.jpg
47;118;509;326;189;45;5;Toyota 4Runner SUV 2012;Toyota;SUV;03794.jpg
31;75;480;308;4;1;4;Acura TL Type-S 2008;Acura;Sedan;03795.jpg
12;13;254;127;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;03796.jpg
38;19;606;430;94;12;5;Dodge Durango SUV 2012;Dodge;SUV;03797.jpg
705;356;1353;748;124;20;6;HUMMER H3T Crew Cab 2010;HUMMER;Truck;03798.jpg
1;44;224;165;106;17;6;Ford F-450 Super Duty Crew Cab 2012;Ford;Truck;03799.jpg
34;5;393;211;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;03800.jpg
38;93;580;375;155;28;5;Land Rover LR2 SUV 2012;Land Rover;SUV;03801.jpg
11;38;248;153;128;21;1;Honda Accord Coupe 2012;Honda;Coupe;03802.jpg
6;61;253;138;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;03803.jpg
12;36;254;170;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;03804.jpg
39;68;598;374;144;25;1;Jaguar XK XKR 2012;Jaguar;Coupe;03805.jpg
1;70;957;729;147;26;5;Jeep Liberty SUV 2012;Jeep;SUV;03806.jpg
41;102;482;264;97;12;4;Dodge Charger SRT-8 2009;Dodge;Sedan;03807.jpg
103;234;599;402;180;42;1;Spyker C8 Coupe 2009;Spyker;Coupe;03808.jpg
13;70;625;400;155;28;5;Land Rover LR2 SUV 2012;Land Rover;SUV;03809.jpg
258;211;1409;868;150;27;1;Lamborghini Reventon Coupe 2008;Lamborghini;Coupe;03810.jpg
166;66;896;767;63;9;4;Chevrolet Sonic Sedan 2012;Chevrolet;Sedan;03811.jpg
4;10;388;150;171;36;1;Nissan 240SX Coupe 1998;Nissan;Coupe;03812.jpg
35;168;613;392;6;1;4;Acura Integra Type R 2001;Acura;Sedan;03813.jpg
143;85;946;621;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;03814.jpg
24;183;938;544;126;21;3;Honda Odyssey Minivan 2012;Honda;Minivan;03815.jpg
474;234;1574;1021;112;17;1;Ford GT Coupe 2006;Ford;Coupe;03816.jpg
54;181;417;344;168;36;2;Nissan Leaf Hatchback 2012;Nissan;Hatchback;03817.jpg
96;82;709;468;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;03818.jpg
21;88;762;508;108;17;3;Ford Freestar Minivan 2007;Ford;Minivan;03819.jpg
33;25;1237;721;164;34;4;Mercedes-Benz E-Class Sedan 2012;Mercedes-Benz;Sedan;03820.jpg
212;191;1076;603;26;4;4;BMW ActiveHybrid 5 Sedan 2012;BMW;Sedan;03821.jpg
24;113;387;252;123;19;0;Geo Metro Convertible 1993;Geo;Convertible;03822.jpg
101;41;626;304;187;45;4;Toyota Camry Sedan 2012;Toyota;Sedan;03823.jpg
82;146;611;353;23;3;4;Audi S4 Sedan 2012;Audi;Sedan;03824.jpg
159;1;554;259;149;26;5;Jeep Compass SUV 2012;Jeep;SUV;03825.jpg
61;77;543;419;58;9;5;Chevrolet Traverse SUV 2012;Chevrolet;SUV;03826.jpg
40;88;1597;1027;98;13;2;Eagle Talon Hatchback 1998;Eagle;Hatchback;03827.jpg
11;56;613;297;9;2;1;Aston Martin V8 Vantage Coupe 2012;Aston;Coupe;03828.jpg
21;171;781;553;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;03829.jpg
93;51;491;388;25;3;1;Audi TT RS Coupe 2012;Audi;Coupe;03830.jpg
68;90;579;410;61;9;4;Chevrolet Impala Sedan 2007;Chevrolet;Sedan;03831.jpg
41;82;337;197;56;9;1;Chevrolet Corvette ZR1 2012;Chevrolet;Coupe;03832.jpg
126;129;576;377;92;12;8;Dodge Magnum Wagon 2008;Dodge;Wagon;03833.jpg
164;119;887;601;132;22;5;Hyundai Tucson SUV 2012;Hyundai;SUV;03834.jpg
7;42;636;402;35;4;4;BMW M5 Sedan 2010;BMW;Sedan;03835.jpg
19;41;449;228;127;21;3;Honda Odyssey Minivan 2007;Honda;Minivan;03836.jpg
72;32;547;419;89;12;5;Dodge Journey SUV 2012;Dodge;SUV;03837.jpg
13;30;251;156;14;3;1;Audi TTS Coupe 2012;Audi;Coupe;03838.jpg
15;40;281;169;25;3;1;Audi TT RS Coupe 2012;Audi;Coupe;03839.jpg
13;103;497;334;137;22;4;Hyundai Genesis Sedan 2012;Hyundai;Sedan;03840.jpg
112;150;839;441;183;43;2;Suzuki SX4 Hatchback 2012;Suzuki;Hatchback;03841.jpg
120;608;1925;1249;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;03842.jpg
86;190;951;560;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;03843.jpg
59;176;549;416;11;2;1;Aston Martin Virage Coupe 2012;Aston;Coupe;03844.jpg
63;57;577;343;58;9;5;Chevrolet Traverse SUV 2012;Chevrolet;SUV;03845.jpg
23;17;604;391;182;43;4;Suzuki Kizashi Sedan 2012;Suzuki;Sedan;03846.jpg
98;254;951;643;164;34;4;Mercedes-Benz E-Class Sedan 2012;Mercedes-Benz;Sedan;03847.jpg
6;47;297;166;22;3;1;Audi S5 Coupe 2012;Audi;Coupe;03848.jpg
83;76;211;151;39;5;0;Bentley Continental Supersports Conv. Convertible 2012;Bentley;Convertible;03849.jpg
7;10;625;297;77;10;0;Chrysler Sebring Convertible 2010;Chrysler;Convertible;03850.jpg
7;131;575;365;91;12;6;Dodge Dakota Club Cab 2007;Dodge;Truck;03851.jpg
142;286;1798;1077;35;4;4;BMW M5 Sedan 2010;BMW;Sedan;03852.jpg
60;60;264;188;174;39;3;Ram C/V Cargo Van Minivan 2012;Ram;Minivan;03853.jpg
157;82;493;257;10;2;0;Aston Martin Virage Convertible 2012;Aston;Convertible;03854.jpg
61;151;481;356;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;03855.jpg
48;75;285;165;74;9;6;Chevrolet Silverado 1500 Extended Cab 2012;Chevrolet;Truck;03856.jpg
282;338;1298;748;184;43;4;Suzuki SX4 Sedan 2012;Suzuki;Sedan;03857.jpg
18;145;485;346;84;12;8;Dodge Caliber Wagon 2007;Dodge;Wagon;03858.jpg
8;20;247;157;171;36;1;Nissan 240SX Coupe 1998;Nissan;Coupe;03859.jpg
18;30;378;247;39;5;0;Bentley Continental Supersports Conv. Convertible 2012;Bentley;Convertible;03860.jpg
71;101;713;392;107;17;0;Ford Mustang Convertible 2007;Ford;Convertible;03861.jpg
21;77;283;201;74;9;6;Chevrolet Silverado 1500 Extended Cab 2012;Chevrolet;Truck;03862.jpg
501;709;1261;1169;125;20;6;HUMMER H2 SUT Crew Cab 2009;HUMMER;Truck;03863.jpg
40;101;549;360;185;44;4;Tesla Model S Sedan 2012;Tesla;Sedan;03864.jpg
32;70;212;176;34;4;1;BMW M3 Coupe 2012;BMW;Coupe;03865.jpg
39;69;590;392;52;8;5;Cadillac SRX SUV 2012;Cadillac;SUV;03866.jpg
80;178;953;498;112;17;1;Ford GT Coupe 2006;Ford;Coupe;03867.jpg
157;196;642;345;153;27;1;Lamborghini Diablo Coupe 2001;Lamborghini;Coupe;03868.jpg
37;1;558;454;94;12;5;Dodge Durango SUV 2012;Dodge;SUV;03869.jpg
14;20;286;140;113;17;6;Ford F-150 Regular Cab 2012;Ford;Truck;03870.jpg
47;100;605;371;3;1;4;Acura TL Sedan 2012;Acura;Sedan;03871.jpg
99;133;593;368;49;7;4;Buick Verano Sedan 2012;Buick;Sedan;03872.jpg
15;111;489;258;185;44;4;Tesla Model S Sedan 2012;Tesla;Sedan;03873.jpg
53;67;523;300;28;4;1;BMW 1 Series Coupe 2012;BMW;Coupe;03874.jpg
45;22;745;514;2;1;4;Acura RL Sedan 2012;Acura;Sedan;03875.jpg
25;138;464;285;129;21;4;Honda Accord Sedan 2012;Honda;Sedan;03876.jpg
97;111;928;486;6;1;4;Acura Integra Type R 2001;Acura;Sedan;03877.jpg
152;97;780;553;196;48;0;smart fortwo Convertible 2012;smart;Convertible;03878.jpg
32;90;609;455;53;8;6;Cadillac Escalade EXT Crew Cab 2007;Cadillac;Truck;03879.jpg
35;11;576;267;193;47;2;Volvo C30 Hatchback 2012;Volvo;Hatchback;03880.jpg
10;86;614;383;3;1;4;Acura TL Sedan 2012;Acura;Sedan;03881.jpg
53;158;1010;463;11;2;1;Aston Martin Virage Coupe 2012;Aston;Coupe;03882.jpg
61;99;920;607;130;22;2;Hyundai Veloster Hatchback 2012;Hyundai;Hatchback;03883.jpg
199;120;653;378;183;43;2;Suzuki SX4 Hatchback 2012;Suzuki;Hatchback;03884.jpg
20;89;290;212;129;21;4;Honda Accord Sedan 2012;Honda;Sedan;03885.jpg
47;120;410;283;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;03886.jpg
147;517;1942;1269;20;3;4;Audi S6 Sedan 2011;Audi;Sedan;03887.jpg
36;33;216;169;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;03888.jpg
28;117;411;254;138;22;4;Hyundai Sonata Sedan 2012;Hyundai;Sedan;03889.jpg
60;44;313;206;148;26;5;Jeep Grand Cherokee SUV 2012;Jeep;SUV;03890.jpg
15;42;615;368;60;9;8;Chevrolet HHR SS 2010;Chevrolet;Wagon;03891.jpg
27;13;779;336;24;3;4;Audi S4 Sedan 2007;Audi;Sedan;03892.jpg
118;204;709;397;134;22;4;Hyundai Sonata Hybrid Sedan 2012;Hyundai;Sedan;03893.jpg
23;39;366;251;110;17;5;Ford Edge SUV 2012;Ford;SUV;03894.jpg
43;102;935;588;126;21;3;Honda Odyssey Minivan 2012;Honda;Minivan;03895.jpg
41;52;346;236;68;9;0;Chevrolet TrailBlazer SS 2009;Chevrolet;Convertible;03896.jpg
14;77;538;325;94;12;5;Dodge Durango SUV 2012;Dodge;SUV;03897.jpg
19;23;226;192;196;48;0;smart fortwo Convertible 2012;smart;Convertible;03898.jpg
90;65;721;503;83;12;8;Dodge Caliber Wagon 2012;Dodge;Wagon;03899.jpg
14;3;382;191;177;40;4;Rolls-Royce Phantom Sedan 2012;Rolls-Royce;Sedan;03900.jpg
18;38;281;203;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;03901.jpg
14;49;493;289;93;12;1;Dodge Challenger SRT8 2011;Dodge;Coupe;03902.jpg
26;37;284;206;65;9;6;Chevrolet Avalanche Crew Cab 2012;Chevrolet;Truck;03903.jpg
15;27;254;166;72;9;1;Chevrolet Monte Carlo Coupe 2007;Chevrolet;Coupe;03904.jpg
120;172;462;392;11;2;1;Aston Martin Virage Coupe 2012;Aston;Coupe;03905.jpg
46;92;413;286;74;9;6;Chevrolet Silverado 1500 Extended Cab 2012;Chevrolet;Truck;03906.jpg
1;133;580;358;101;15;1;Ferrari FF Coupe 2012;Ferrari;Coupe;03907.jpg
27;146;587;398;55;9;0;Chevrolet Corvette Convertible 2012;Chevrolet;Convertible;03908.jpg
128;111;547;320;15;3;1;Audi R8 Coupe 2012;Audi;Coupe;03909.jpg
93;59;553;421;166;34;7;Mercedes-Benz Sprinter Van 2012;Mercedes-Benz;Van;03910.jpg
120;192;562;356;103;15;0;Ferrari 458 Italia Convertible 2012;Ferrari;Convertible;03911.jpg
33;17;481;316;139;22;2;Hyundai Elantra Touring Hatchback 2012;Hyundai;Hatchback;03912.jpg
19;36;453;327;135;22;4;Hyundai Elantra Sedan 2007;Hyundai;Sedan;03913.jpg
34;112;402;332;176;40;4;Rolls-Royce Ghost Sedan 2012;Rolls-Royce;Sedan;03914.jpg
25;33;239;115;128;21;1;Honda Accord Coupe 2012;Honda;Coupe;03915.jpg
